ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,Total_Actual_VCUs_Issued,Actual_Issuance_Start_Date,Actual_Issuance_End_Date,t_actual_days,t_actual_years,Total_Estimated_ERs_Actual_Period,q_quotient,log_q_success_indicator,Regime,Technology_Category,Tech_Biomass and Waste,Tech_Energy Efficiency,Tech_Hydro,Tech_Industrial Gases,Tech_Other,Tech_Other Renewable,Tech_Solar,Scale_Category,Scale_Large,Is_International
1168,Enercon Wind Farm (Hindustan) Ltd in Rajasthan,SGS United Kingdom Limited (SGS),Wind: Wind,,ACM0002 6.0,Registered,India,101047,ASP,2010-03-31,2010-03-15,2020-03-14,648680.0,2012-01-26,2022-07-27,3835.0,10.499657768651609,1060958.918548939,0.6114091588835427,-0.4919888894551665,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
1169,GIPPL Waste Heat based 11.5 MW Captive Power Project,SGS United Kingdom Limited (SGS),EE own generation: Iron & steel heat,,ACM0004 2.0,Registered,India,54579,ASP,2008-01-15,2008-03-15,2018-03-14,,,,,,,,,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
1175,"9.8 MW Renewable Energy Generation for the grid at South Asian Agro Industries Limited in Raipur District, Chattisgarh.",Det Norske Veritas- CUK,Biomass Energy: Agricultural residues: other kinds,,AMS-I.D. 10.0,Registered,India,36867,ASP,2008-02-08,2008-02-01,2018-01-31,,,,,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
1180,BHL Thanabhawan Project,Det Norske Veritas- CUK,Biomass Energy: Bagasse power,,ACM0002 6.0; ACM0006 4.0,Registered,India,29772,ASP,2008-05-05,2008-05-04,2018-05-03,,,,,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,LARGE,1,1
1181,"6.0 MW Biomass based cogeneration power plant of Rama Paper Mills Limited, Kiratpur, Uttar Pradesh.",SGS United Kingdom Limited (SGS),Biomass Energy: Bagasse power,,AMS-I.D. 10.0,Registered,India,24640,ASP,2008-02-04,2008-02-01,2015-01-31,83616.0,2010-08-13,2012-07-20,707.0,1.9356605065023955,47694.67488021903,1.7531516927202926,0.5614151354071192,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
1187,Bundle of 100 village biomass gasifier based power plants totalling 5.15 MW for Decentralised Energy Systems India Pvt. Ltd. in Bihar,Det Norske Veritas- CUK,Biomass Energy: Gasification of biomass,,AMS-I.A. 9.0,Registered,India,43196,ASP,2007-12-28,2007-12-22,2017-12-21,,,,,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
1188,"Greenhouse gas (GHG) reduction by implementing energy efficient plough share mixer (PSM) technology in soap manufacturing at Hindustan Lever Limited (HLL), India",Det Norske Veritas- CUK,EE Industry: Chemicals,,AMS-II.C. 8.0,Registered,India,14692,ASP,2007-08-31,2007-08-31,2017-08-30,,,,,,,,,CDM,Other Renewable,False,False,False,False,False,True,False,SMALL,0,1
1196,10 MW biomass based renewable energy generation for the grid in Amaravathi District of Maharashtra,Det Norske Veritas- CUK,Biomass Energy: Agricultural residues: other kinds,,AMS-I.D. 10.0,Registered,India,43345,ASP,2007-09-08,2008-01-01,2017-12-31,,,,,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
1199,"9.8 MW Biomass Based Power Plant at Lahari Power & Steels Limited in Champa-Janjgir District, Chattisgarh",Det Norske Veritas- CUK,Biomass Energy: Agricultural residues: other kinds,,AMS-I.D. 10.0,Registered,India,37947,ASP,2007-09-03,2007-09-03,2017-09-02,42464.0,2013-11-29,2013-11-29,0.0,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
1203,"10 MW Renewable Energy Project for a Grid at Taraila, Himachal Pradesh.",Det Norske Veritas- CUK,Hydro: Run of river,,AMS-I.D. 10.0,Registered,India,36031,ASP,2007-09-13,2009-03-02,2019-03-01,54962.0,2012-03-13,2012-03-13,0.0,,,,,CDM,Hydro,False,False,True,False,False,False,False,SMALL,0,1
1216,"2.5 MW BEL grid-connected wind power project at Davanagere district, Karnataka, India",Det Norske Veritas- CUK,Wind: Wind,,AMS-I.D. 10.0,Registered,India,5360,ASP,2007-12-21,2007-11-05,2017-11-04,15856.0,2011-12-19,2013-06-14,543.0,1.486652977412731,7968.459958932239,1.989844974024903,0.6880567332017948,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
1220,"Flare gas recovery project at Uran plant, Oil and Natural Gas Corporation (ONGC) Limited",Det Norske Veritas- CUK,Fugitive: Oil and gas processing flaring,,AM0037 1.1,Registered,India,97740,ASP,2007-12-21,2007-12-14,2017-12-13,165375.0,2015-03-27,2015-03-27,0.0,,,,,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
1221,"Biomass based renewable energy project in a Solvent Extraction Plant, India",Bureau Veritas Certification Holding SAS (BVCH),Biomass Energy: Agricultural residues: other kinds,,AMS-I.C. 9.0,Registered,India,25140,ASP,2007-10-19,2007-10-19,2017-10-18,38378.0,2012-01-05,2012-01-05,0.0,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
1233,“6 MW bagasse based cogeneration plant for electricity generation for grid supply at Mawana Sugars Limited (MSL) at Mawana in Uttar Pradesh”.,RWTÜV GmbH,Biomass Energy: Bagasse power,,ACM0006 4.0,Registered,India,16544,ASP,2008-11-19,2008-08-14,2018-08-13,,,,,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,LARGE,1,1
1236,Eco Friendly Electricity Export to Grid,Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.D. 11.0,Registered,India,19269,ASP,2007-09-22,2007-09-22,2017-09-21,58604.0,2009-07-16,2012-04-11,1000.0,2.737850787132101,52755.64681724846,1.110857387513623,0.10513213834397332,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
1239,1.25 MW biomass based captive power plant by UP Asbestos Limited at Lucknow,Bureau Veritas Certification Holding SAS (BVCH),Biomass Energy: Agricultural residues: rice husk,,AMS-I.C. 9.0,Registered,India,6225,ASP,2007-09-22,2007-09-22,2014-09-21,,,,,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
1251,"“Neora Hydro Limited (NHL)” at Sakam Basti village, Darjeeling district, West Bengal,India",SGS United Kingdom Limited (SGS),Hydro: Run of river,,AMS-I.D. 11.0,Registered,India,12810,ASP,2007-09-09,2007-09-09,2017-09-08,7666.0,2011-01-12,2011-01-12,0.0,,,,,CDM,Hydro,False,False,True,False,False,False,False,SMALL,0,1
1253,"Baragran Hydro Electric Project, 3.0 MW (being expanded to 4.9 MW)",SGS United Kingdom Limited (SGS),Hydro: Run of river,,AMS-I.D. 11.0,Registered,India,17802,ASP,2008-11-17,2008-10-29,2015-10-28,285756.0,2011-01-14,2021-12-15,3988.0,10.91854893908282,194372.00821355236,1.4701499594841148,0.38536440884214657,CDM,Hydro,False,False,True,False,False,False,False,SMALL,0,1
1254,The TIMARPUR-OKHLA Waste Management Company Pvt Ltd's (TOWMCL) integrated waste to energy project in Delhi,SGS United Kingdom Limited (SGS),Landfill gas: Integrated solid waste management,,AM0025 6.0,Registered,India,262791,ASP,2007-11-10,2011-03-30,2021-03-29,622785.0,2015-07-10,2021-09-30,2274.0,6.225872689938399,1636103.3100616017,0.38065139051430147,-0.9658713082369779,CDM,Biomass and Waste,True,False,False,False,False,False,False,LARGE,1,1
1257,Power capacity expansion project at Dwarikesh Puram,TÜV SÜD South Asia Private Limited (TÜV SÜD),Biomass Energy: Bagasse power,,ACM0006 5.0,Registered,India,41284,ASP,2007-12-17,2007-11-30,2017-11-29,85603.0,2013-04-05,2013-04-12,7.0,0.019164955509924708,791.2060232717316,108.1930590543552,4.683917215134355,CDM,Biomass and Waste,True,False,False,False,False,False,False,LARGE,1,1
1259,Enercon Wind Farm (Hindustan) Ltd in Karnataka,Det Norske Veritas- CUK,Wind: Wind,,ACM0002 6.0,Registered,India,148858,ASP,2008-11-18,2008-10-27,2018-10-26,998550.0,2011-10-21,2022-07-22,3927.0,10.751540041067761,1600452.7474332647,0.6239172019301602,-0.47173760863118885,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
1260,9 MW Renewable Energy Grid Connected Biomass Power Project,SGS United Kingdom Limited (SGS),Biomass Energy: Agricultural residues: other kinds,,AMS-I.D. 10.0,Registered,India,48319,ASP,2007-09-14,2007-09-14,2014-09-13,84409.0,2013-04-16,2014-03-24,342.0,0.9363449691991786,45243.252566735115,1.8656704637999726,0.623620486507921,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
1266,"20MW Waste gas based captive power project based at Kharagpur, West Bengal",SGS United Kingdom Limited (SGS),EE own generation: Iron & steel heat,,ACM0004 2.0,Registered,India,114996,ASP,2008-04-18,2009-01-01,2015-12-31,,,,,,,,,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
1268,Tungabhadra wind power project in Karnataka,Det Norske Veritas- CUK,Wind: Wind,,ACM0002 6.0,Registered,India,49331,ASP,2008-11-12,2008-10-27,2018-10-26,435991.0,2011-12-20,2024-04-02,4487.0,12.284736481861739,606018.3353867214,0.7194353281766285,-0.3292886410911838,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
1272,"Effective utilization of waste heat by installing vacuum pre-concentrator in urea section at Indo Gulf Fertilisers (A Unit of Aditya Birla Group), Jagdishpur.",TÜV SÜD South Asia Private Limited (TÜV SÜD),EE Industry: Chemicals,,AM0018 1.1,Registered,India,32800,ASP,2008-02-04,2008-02-01,2018-01-31,,,,,,,,,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
1273,"Someshwara small hydropower project (24.75 MW) in Karnataka, India",Det Norske Veritas- CUK,Hydro: Run of river,,ACM0002 6.0,Registered,India,70144,ASP,2008-05-30,2009-05-27,2019-05-26,176159.0,2022-06-03,2022-06-03,0.0,,,,,CDM,Hydro,False,False,True,False,False,False,False,LARGE,1,1
1280,"2.2 MW hydropower plant in Birsinghpur, Madhya Pradesh of Ascent Hydro Projects Limited (AHPL)",Bureau Veritas Certification Holding SAS (BVCH),Hydro: Run of river,,AMS-I.D. 11.0,Registered,India,13582,ASP,2007-11-25,2007-11-25,2014-11-24,157579.0,2011-12-27,2023-05-04,4146.0,11.351129363449692,154171.0390143737,1.0221050659541093,0.0218642907578978,CDM,Hydro,False,False,True,False,False,False,False,SMALL,0,1
1286,Enercon Wind Farms in Karnataka Bundled Project - 73.60 MW,SGS United Kingdom Limited (SGS),Wind: Wind,,ACM0002 6.0,Registered,India,159244,ASP,2010-12-28,2010-07-01,2020-06-30,1274918.0,2013-01-11,2022-05-27,3423.0,9.371663244353183,1492381.1416837783,0.8542844481146247,-0.15749106323394277,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
1287,Non-recovery type coke oven exhaust gas heat recovery power project at Mundra,Bureau Veritas Certification Holding SAS (BVCH),EE own generation: Coke oven gas,,ACM0004 2.0,Registered,India,70090,ASP,2007-11-02,2008-08-15,2018-08-14,268048.0,2010-02-18,2013-04-25,1162.0,3.1813826146475015,222983.10746064337,1.202100029246882,0.18407005165789567,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
1288,Nava Bharat RE Bagasse Project,SGS United Kingdom Limited (SGS),Biomass Energy: Bagasse power,,AMS-I.D. 10.0,Registered,India,15672,ASP,2008-06-19,2008-06-17,2015-06-16,29998.0,2011-04-26,2013-04-19,724.0,1.9822039698836413,31065.10061601643,0.9656495361400421,-0.034954309623979433,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
1289,"Fuel switchover from higher carbon intensive fuels to Natural Gas (NG) at Indian Farmers Fertiliser Cooperative Ltd (IFFCO) in Phulpur Village, Allahabad, Uttar Pradesh by M/s Indian Farmers Fertiliser Cooperative Ltd (IFFCO)",Det Norske Veritas- CUK,Fossil fuel switch: Oil to natural gas,,ACM0009 3.2,Registered,India,186637,ASP,2008-05-19,2008-03-31,2018-03-30,1088538.0,2009-07-17,2024-08-08,5501.0,15.06091718001369,2810924.399726215,0.3872526774843265,-0.9486778856113814,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
1291,Enercon Wind Farms in Karnataka Bundled Project –  30.40 MW,SGS United Kingdom Limited (SGS),Wind: Wind,,ACM0002 6.0,Registered,India,65774,ASP,2010-03-23,2010-03-18,2020-03-17,456943.0,2012-03-09,2022-06-30,3765.0,10.30800821355236,677998.932238193,0.6739582885352803,-0.3945870564310468,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
1294,NSSM – Narkatiaganj Biomass Power Project,SGS United Kingdom Limited (SGS),Biomass Energy: Bagasse power,,AMS-I.D. 10.0,Registered,India,13102,ASP,2008-01-22,2008-01-08,2015-01-07,20379.0,2012-12-17,2012-12-17,0.0,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
1295,10 MW biomass based power project of Ind Power limited,SGS United Kingdom Limited (SGS),Biomass Energy: Agricultural residues: rice husk,,AMS-I.D. 11.0,Registered,India,34129,ASP,2007-11-26,2007-11-26,2017-11-25,46282.0,2012-03-19,2012-03-19,0.0,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
1296,"""Waste Heat Recovery project"" at Saraikela, Kharsavan, Jharkhand by M/s Kohinoor Steel Private Limited",SGS United Kingdom Limited (SGS),EE own generation: Iron & steel heat,,ACM0004 2.0,Registered,India,56176,ASP,2008-05-30,2008-05-26,2015-05-25,,,,,,,,,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
1299,Enercon Wind Farms in Karnataka Bundled Project – 33 MW,SGS United Kingdom Limited (SGS),Wind: Wind,,ACM0002 6.0,Registered,India,71400,ASP,2010-12-28,2010-08-31,2020-08-30,640092.0,2012-02-27,2022-05-06,3721.0,10.18754277891855,727390.5544147844,0.8799839317613635,-0.12785163103867606,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
1300,155 MW Gas based combined cycle power project at Hazira,Bureau Veritas Certification Holding SAS (BVCH),Fossil fuel switch: New natural gas plant,,AM0029 1.0,Registered,India,190876,ASP,2008-04-15,2008-02-26,2018-02-25,542026.0,2011-01-21,2023-03-30,4451.0,12.186173853524982,2326048.1204654346,0.23302441391089637,-1.4566120501720934,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
1302,Biomass Gasification based Power Generation by Arashi Hi-Tech Bio-Power Private Limited,SGS United Kingdom Limited (SGS),Biomass Energy: Gasification of biomass,,AMS-I.D. 10.0,Registered,India,6248,ASP,2007-12-03,2007-12-03,2014-12-02,1070.0,2011-01-21,2011-01-21,0.0,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
1306,"4 MW Bundled Grid Connected Wind Power Project in Tamilnadu, India",RWTÜV GmbH,Wind: Wind,,AMS-I.D. 10.0,Registered,India,8140,ASP,2007-11-15,2007-11-15,2017-11-14,19180.0,2011-04-20,2012-04-16,362.0,0.9911019849418207,8067.57015742642,2.377419672309175,0.8660157282458811,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
1308,"3 MW Wind Power Project at Chikkasiddavanahalli village, Chitradurga district, Karnataka",TÜV Rheinland (China) Ltd. (TÜV Rheinland),Wind: Wind,,AMS-I.D. 10.0,Registered,India,4823,ASP,2007-11-19,2007-11-19,2017-11-18,11619.0,2016-01-08,2016-01-08,0.0,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
1324,Power generation from waste heat of submerged arc furnaces,TÜV SÜD South Asia Private Limited (TÜV SÜD),EE own generation: Iron & steel heat,,ACM0004 2.0,Registered,India,75187,ASP,2008-04-22,2008-03-20,2018-03-19,,,,,,,,,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
1326,"Jorethang Loop Hydroelectric Project, India",Det Norske Veritas- CUK,Hydro: New dam,,ACM0002 6.0,Registered,India,465961,ASP,2008-04-11,2012-01-01,2018-12-31,337258.0,2017-05-18,2017-05-18,0.0,,,,,CDM,Hydro,False,False,True,False,False,False,False,LARGE,1,1
1339,Greenfield power project at Dwarikesh Dham,TÜV SÜD South Asia Private Limited (TÜV SÜD),Biomass Energy: Bagasse power,,ACM0006 5.0,Registered,India,61007,ASP,2008-02-04,2008-02-01,2018-01-31,97209.0,2009-01-29,2013-01-02,1434.0,3.9260780287474333,239518.24229979466,0.40585217671365376,-0.9017662824441244,CDM,Biomass and Waste,True,False,False,False,False,False,False,LARGE,1,1
1341,"7.2 MW Wind Project at Chitradurga, Karnataka",RWTÜV GmbH,Wind: Wind,,AMS-I.D. 10.0,Registered,India,14334,ASP,2008-02-04,2008-02-01,2018-01-31,62478.0,2011-01-12,2013-10-04,996.0,2.726899383983573,39087.37577002053,1.598418895338575,0.4690149502502971,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
1345,"24.75 MW Ranganathaswamy Mini Hydel Project, Karnataka, India",RWTÜV GmbH,Hydro: Run of river,,ACM0002 6.0,Registered,India,62264,ASP,2008-06-27,2009-06-18,2019-06-17,,,,,,,,,CDM,Hydro,False,False,True,False,False,False,False,LARGE,1,1
1350,"Shri Chamundi Captive Energy Private Limited”, 16MW biomass fired cogeneration plant for supply of power and steam to an industrial facility in Karnataka.",Bureau Veritas Certification Holding SAS (BVCH),Biomass Energy: Agricultural residues: other kinds,,ACM0006 4.0,Registered,India,144979,ASP,2009-04-17,2009-01-02,2016-01-01,,,,,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,LARGE,1,1
1351,Installation of Low Green House Gases (GHG) emitting rolling stock cars in metro system,RWTÜV GmbH,Transport: Rail: regenerative braking,,AMS-III.C. 10.0,Registered,India,41160,ASP,2007-12-31,2007-12-29,2017-12-28,451609.0,2009-03-13,2020-05-14,4080.0,11.170431211498974,459774.94866529776,0.9822392483779225,-0.01792036651549058,CDM,Other Renewable,False,False,False,False,False,True,False,SMALL,0,1
1352,"Grid-connected Combined Cycle Power Plant of capacity 219.067 MW using Natural Gas/ R-LNG as fuels at Gujarat, India.",Bureau Veritas Certification Holding SAS (BVCH),Fossil fuel switch: New natural gas plant using LNG,,AM0029 1.0,Registered,India,214495,ASP,2008-02-04,2008-02-10,2018-02-09,1251073.0,2008-12-22,2014-11-19,2158.0,5.908281998631074,1267296.9472963724,0.987197990706926,-0.012884661178581313,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
1354,"Flare gas recovery project at Hazira Gas Processing Complex (HGPC), Hazira plant, Oil and Natural Gas Corporation (ONGC) Limited",Det Norske Veritas- CUK,Fugitive: Oil and gas processing flaring,,AM0037 1.1,Registered,India,8793,ASP,2008-05-19,2008-05-16,2018-05-15,,,,,,,,,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
1363,"5 MW renewable energy project for a grid system” at Rohru Tehsil, Shimla District in Himachal, India",Det Norske Veritas- CUK,Hydro: Run of river,,AMS-I.D. 10.0,Registered,India,14380,ASP,2008-05-30,2009-06-12,2019-06-11,24405.0,2013-01-25,2013-01-25,0.0,,,,,CDM,Hydro,False,False,True,False,False,False,False,SMALL,0,1
1379,6 MW Rice Husk based cogeneration plant at Bhageshwari Papers Private Limited,SGS United Kingdom Limited (SGS),Biomass Energy: Agricultural residues: rice husk,,AMS-I.C. 9.0,Registered,India,28983,ASP,2008-01-07,2008-01-06,2015-01-05,107407.0,2009-09-14,2012-10-29,1141.0,3.1238877481177276,90539.6386036961,1.1862980861911163,0.1708376064248452,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
1395,VKG Steels & Energy Private Limited – 8 MW WHR Based Captive Power Project.,RWTÜV GmbH,EE own generation: Iron & steel heat,,ACM0004 2.0,Registered,India,36698,ASP,2008-02-25,2008-02-24,2018-02-23,32389.0,2011-03-30,2012-11-02,583.0,1.596167008898015,58576.13689253936,0.5529384783332353,-0.5925085344022696,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
1403,Steam Optimization in Cooking Process in Paper Plant,Det Norske Veritas- CUK,EE Industry: Paper,,AM0018 1.1,Registered,India,34148,ASP,2008-04-12,2008-04-01,2018-03-31,22766.0,2015-07-27,2015-07-27,0.0,,,,,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
1421,8.5 MW wind power project in Chitradurga district in Karnataka by Jindal Aluminium Ltd.,Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.D. 10.0,Registered,India,14681,ASP,2008-09-16,2008-07-16,2018-07-15,50577.0,2011-04-29,2014-03-14,1050.0,2.8747433264887063,42204.1067761807,1.1983904852725096,0.18097939422369028,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
1454,"Energy efficiency improvement in power generation at Sajjan India Limited, Ankhleshwar, Gujarat",SGS United Kingdom Limited (SGS),EE Industry: Chemicals,,AMS-II.D. 8.0,Registered,India,24947,ASP,2008-03-17,2008-03-16,2018-03-15,,,,,,,,,CDM,Other Renewable,False,False,False,False,False,True,False,SMALL,0,1
